strategy,symbol,risk_pct,trades,annual_return_pct,max_dd_pct,winrate_pct,profit_factor,sharpe,years,final_balance,long_pct,short_pct,trades_per_month,best_month,best_month_pnl,worst_month,worst_month_pnl
regime_switch_hybrid,LINKUSDT,1.0,111,46.86,13.0,41.44,1.6304,2.186,1.3,164637.45,42.3,57.7,7.13,2026-01,17871.42,2025-10,-3775.12
momentum_breakout,LINKUSDT,0.25,42,-0.89,2.37,26.19,0.852,-0.393,1.3,98850.24,54.8,45.2,2.7,2026-01,604.1,2025-03,-939.52
momentum_breakout,LINKUSDT,0.5,42,-1.81,4.69,26.19,0.8476,-0.394,1.3,97654.26,54.8,45.2,2.7,2026-01,1190.06,2025-03,-1862.01
momentum_breakout,LINKUSDT,0.75,42,-2.78,6.98,26.19,0.8432,-0.395,1.3,96414.42,54.8,45.2,2.7,2026-01,1757.29,2025-01,-2785.65
momentum_breakout,LINKUSDT,1.0,42,-3.77,9.23,26.19,0.8388,-0.395,1.3,95133.13,54.8,45.2,2.7,2026-01,2305.28,2025-01,-3711.7
ema_crossover,LINKUSDT,0.25,95,7.09,3.16,34.74,1.7686,0.708,1.3,109298.16,50.5,49.5,6.1,2025-07,10335.69,2026-03,-1680.25
ema_crossover,LINKUSDT,0.5,95,13.71,6.23,34.74,1.7001,0.708,1.3,118138.29,50.5,49.5,6.1,2025-07,20492.16,2026-03,-3689.82
ema_crossover,LINKUSDT,0.75,95,19.87,9.22,34.74,1.64,0.708,1.3,126504.78,50.5,49.5,6.1,2025-07,30462.43,2026-03,-6021.05
ema_crossover,LINKUSDT,1.0,95,25.59,12.13,34.74,1.587,0.708,1.3,134384.74,50.5,49.5,6.1,2025-07,40239.96,2026-03,-8664.6
bb_mean_reversion,LINKUSDT,0.25,1296,-79.25,87.06,27.31,0.4997,-8.414,1.3,12997.78,52.9,47.1,83.25,2025-12,-763.95,2025-03,-12440.54
bb_mean_reversion,LINKUSDT,0.5,1296,-93.15,96.94,27.31,0.5536,-7.612,1.3,3087.58,52.9,47.1,83.25,2025-12,-371.67,2025-03,-18241.04
bb_mean_reversion,LINKUSDT,0.75,1296,-97.37,99.12,27.31,0.5919,-7.034,1.3,891.43,52.9,47.1,83.25,2025-12,-183.65,2025-03,-21325.34
bb_mean_reversion,LINKUSDT,1.0,1296,-98.84,99.7,27.31,0.6224,-6.615,1.3,307.32,52.9,47.1,83.25,2026-04,-105.03,2025-03,-23274.66
volatility_breakout,LINKUSDT,0.25,119,-4.54,7.01,26.05,0.7555,-1.379,1.3,94145.96,51.3,48.7,7.64,2026-02,1210.36,2025-09,-1994.29
volatility_breakout,LINKUSDT,0.5,119,-9.01,13.67,26.05,0.7541,-1.379,1.3,88477.13,51.3,48.7,7.64,2026-02,2289.97,2025-09,-3968.39
volatility_breakout,LINKUSDT,0.75,119,-13.38,19.99,26.05,0.7528,-1.379,1.3,83002.66,51.3,48.7,7.64,2026-02,3244.58,2025-09,-5916.77
volatility_breakout,LINKUSDT,1.0,119,-17.65,25.97,26.05,0.7515,-1.38,1.3,77729.96,51.3,48.7,7.64,2026-02,4080.28,2025-09,-7834.06
regime_switch_hybrid,LTCUSDT,0.25,116,11.38,1.88,41.38,1.6508,2.251,1.3,114999.29,37.1,62.9,7.45,2025-07,3409.86,2026-04,-838.78
regime_switch_hybrid,LTCUSDT,0.5,116,23.74,3.72,41.38,1.6284,2.249,1.3,131821.4,37.1,62.9,7.45,2025-07,7296.17,2026-04,-1933.53
regime_switch_hybrid,LTCUSDT,0.75,116,37.13,5.54,41.38,1.6069,2.248,1.3,150621.55,37.1,62.9,7.45,2025-07,11694.07,2026-04,-3332.24
regime_switch_hybrid,LTCUSDT,1.0,116,51.61,7.33,41.38,1.5863,2.247,1.3,171558.91,37.1,62.9,7.45,2025-07,16639.56,2026-04,-5088.67
momentum_breakout,LTCUSDT,0.25,25,-0.95,3.29,24.0,0.745,-0.552,1.3,98771.79,48.0,52.0,1.61,2025-01,1055.11,2025-10,-786.32
momentum_breakout,LTCUSDT,0.5,25,-1.91,6.49,24.0,0.7423,-0.553,1.3,97525.42,48.0,52.0,1.61,2025-01,2108.1,2025-10,-1567.74
momentum_breakout,LTCUSDT,0.75,25,-2.89,9.6,24.0,0.7397,-0.554,1.3,96262.14,48.0,52.0,1.61,2025-01,3158.8,2025-10,-2343.9
momentum_breakout,LTCUSDT,1.0,25,-3.89,12.62,24.0,0.7371,-0.555,1.3,94983.19,48.0,52.0,1.61,2025-01,4207.04,2025-10,-3114.46
ema_crossover,LTCUSDT,0.25,107,-0.96,3.21,31.78,0.9046,-0.283,1.3,98751.79,50.5,49.5,6.87,2026-01,2627.55,2025-05,-1454.61
ema_crossover,LTCUSDT,0.5,107,-2.06,6.42,31.78,0.8979,-0.288,1.3,97337.86,50.5,49.5,6.87,2026-01,5196.8,2025-05,-2906.4
ema_crossover,LTCUSDT,0.75,107,-3.28,9.6,31.78,0.8914,-0.292,1.3,95771.39,50.5,49.5,6.87,2026-01,7698.73,2025-05,-4354.11
ema_crossover,LTCUSDT,1.0,107,-4.61,12.76,31.78,0.8851,-0.297,1.3,94065.57,50.5,49.5,6.87,2026-01,10125.19,2025-05,-5796.53
bb_mean_reversion,LTCUSDT,0.25,1376,-83.64,90.65,27.11,0.4946,-8.557,1.3,9557.18,51.7,48.3,88.4,2025-04,1051.18,2025-03,-14342.0
bb_mean_reversion,LTCUSDT,0.5,1376,-95.36,98.19,27.11,0.5452,-7.846,1.3,1861.89,51.7,48.3,88.4,2025-04,1944.2,2025-03,-20320.72
bb_mean_reversion,LTCUSDT,0.75,1376,-98.38,99.53,27.11,0.5676,-7.528,1.3,476.75,51.7,48.3,88.4,2025-04,1479.5,2025-03,-23094.73
bb_mean_reversion,LTCUSDT,1.0,1376,-99.35,99.86,27.11,0.5882,-7.298,1.3,146.94,51.7,48.3,88.4,2025-04,1500.5,2025-02,-27868.93
volatility_breakout,LTCUSDT,0.25,125,-3.49,6.55,28.8,0.8206,-0.958,1.3,95496.22,48.0,52.0,8.03,2025-11,2052.17,2025-08,-1646.58
volatility_breakout,LTCUSDT,0.5,125,-7.0,12.81,28.8,0.8184,-0.958,1.3,91017.95,48.0,52.0,8.03,2025-11,3926.68,2025-08,-3243.79
volatility_breakout,LTCUSDT,0.75,125,-10.51,18.77,28.8,0.8163,-0.958,1.3,86581.83,48.0,52.0,8.03,2025-11,5628.46,2025-08,-4788.27
volatility_breakout,LTCUSDT,1.0,125,-14.02,24.44,28.8,0.8143,-0.958,1.3,82203.35,48.0,52.0,8.03,2025-11,7163.0,2025-08,-6276.97
regime_switch_hybrid,MANAUSDT,0.25,111,5.58,2.79,36.04,1.3299,1.238,1.3,107291.53,38.7,61.3,7.13,2025-09,3591.86,2025-08,-1419.19
regime_switch_hybrid,MANAUSDT,0.5,111,11.23,5.51,36.04,1.3229,1.237,1.3,114805.76,38.7,61.3,7.13,2025-09,7397.42,2025-08,-2917.44
regime_switch_hybrid,MANAUSDT,0.75,111,16.95,8.16,36.04,1.3161,1.236,1.3,122519.66,38.7,61.3,7.13,2025-09,11411.75,2025-08,-4492.71
regime_switch_hybrid,MANAUSDT,1.0,111,22.71,10.75,36.04,1.3093,1.236,1.3,130407.52,38.7,61.3,7.13,2025-09,15628.79,2025-08,-6142.63
momentum_breakout,MANAUSDT,0.25,41,-1.82,4.36,24.39,0.7087,-0.966,1.3,97640.24,51.2,48.8,2.63,2025-01,1322.39,2025-08,-2016.49
momentum_breakout,MANAUSDT,0.5,41,-3.66,8.56,24.39,0.7099,-0.966,1.3,95283.98,51.2,48.8,2.63,2025-01,2649.6,2025-08,-4040.95
momentum_breakout,MANAUSDT,0.75,41,-5.49,12.6,24.39,0.7112,-0.966,1.3,92933.94,51.2,48.8,2.63,2025-01,3981.49,2025-08,-6070.87
momentum_breakout,MANAUSDT,1.0,41,-7.33,16.48,24.39,0.7126,-0.966,1.3,90592.76,51.2,48.8,2.63,2025-01,5317.92,2025-08,-8103.73
ema_crossover,MANAUSDT,0.25,97,-3.43,4.8,32.99,0.6033,-1.592,1.3,95575.6,50.5,49.5,6.23,2025-05,890.9,2025-03,-1862.19
ema_crossover,MANAUSDT,0.5,97,-6.79,9.43,32.99,0.6008,-1.595,1.3,91280.11,50.5,49.5,6.23,2025-05,1748.99,2025-03,-3683.89
ema_crossover,MANAUSDT,0.75,97,-10.09,13.89,32.99,0.5983,-1.598,1.3,87114.47,50.5,49.5,6.23,2025-05,2574.51,2025-03,-5465.22
ema_crossover,MANAUSDT,1.0,97,-13.32,18.18,32.99,0.5958,-1.6,1.3,83079.16,50.5,49.5,6.23,2025-05,3367.78,2025-03,-7206.36
bb_mean_reversion,MANAUSDT,0.25,1257,-73.92,82.62,28.24,0.5117,-7.784,1.3,17492.78,53.1,46.9,80.75,2025-12,-764.57,2025-03,-16961.07
bb_mean_reversion,MANAUSDT,0.5,1257,-91.02,95.67,28.24,0.5499,-7.173,1.3,4386.15,53.1,46.9,80.75,2025-12,-384.75,2025-03,-27105.17
bb_mean_reversion,MANAUSDT,0.75,1257,-96.58,98.77,28.24,0.5816,-6.843,1.3,1254.0,53.1,46.9,80.75,2025-12,-207.95,2025-03,-34511.45
bb_mean_reversion,MANAUSDT,1.0,1257,-98.55,99.6,28.24,0.6124,-6.557,1.3,412.31,53.1,46.9,80.75,2025-12,-124.11,2025-03,-40526.94
volatility_breakout,MANAUSDT,0.25,140,-2.95,5.92,28.57,0.8578,-0.694,1.3,96188.62,44.3,55.7,8.99,2026-01,3618.95,2026-04,-2929.58
volatility_breakout,MANAUSDT,0.5,140,-5.97,11.52,28.57,0.8525,-0.694,1.3,92321.92,44.3,55.7,8.99,2026-01,7015.23,2026-04,-5717.48
volatility_breakout,MANAUSDT,0.75,140,-9.05,16.82,28.57,0.8471,-0.695,1.3,88419.65,44.3,55.7,8.99,2026-01,10182.92,2026-04,-8351.82
volatility_breakout,MANAUSDT,1.0,140,-12.18,21.83,28.57,0.8417,-0.696,1.3,84500.76,44.3,55.7,8.99,2026-01,13117.86,2026-04,-10822.46
regime_switch_hybrid,MOVEUSDT,0.25,98,10.49,2.29,39.8,1.7613,2.134,1.3,113814.75,29.6,70.4,6.3,2026-01,3453.65,2025-11,-1538.97
regime_switch_hybrid,MOVEUSDT,0.5,98,21.81,4.53,39.8,1.7544,2.134,1.3,129173.99,29.6,70.4,6.3,2026-01,7555.26,2025-11,-3308.66
regime_switch_hybrid,MOVEUSDT,0.75,98,34.01,6.73,39.8,1.7478,2.135,1.3,146198.85,29.6,70.4,6.3,2026-01,12368.8,2025-11,-5325.16
regime_switch_hybrid,MOVEUSDT,1.0,98,47.12,8.88,39.8,1.7414,2.135,1.3,165013.42,29.6,70.4,6.3,2026-01,17960.14,2025-11,-7604.43
momentum_breakout,MOVEUSDT,0.25,9,0.82,1.03,44.44,1.8157,0.392,1.3,101061.81,33.3,66.7,0.58,2025-01,971.18,2025-04,-1045.93
momentum_breakout,MOVEUSDT,0.5,9,1.63,2.05,44.44,1.8048,0.392,1.3,102117.47,33.3,66.7,0.58,2025-01,1943.58,2025-04,-2116.38
momentum_breakout,MOVEUSDT,0.75,9,2.43,3.07,44.44,1.794,0.392,1.3,103166.7,33.3,66.7,0.58,2025-01,2917.14,2025-04,-3211.4
momentum_breakout,MOVEUSDT,1.0,9,3.23,4.07,44.44,1.7834,0.392,1.3,104209.24,33.3,66.7,0.58,2025-01,3891.8,2025-04,-4331.03
ema_crossover,MOVEUSDT,0.25,77,2.57,1.4,38.96,1.4448,0.734,1.3,103345.37,50.6,49.4,4.95,2025-10,2064.11,2026-04,-649.74
ema_crossover,MOVEUSDT,0.5,77,5.09,2.79,38.96,1.4358,0.733,1.3,106654.35,50.6,49.4,4.95,2025-10,4137.8,2026-04,-1348.09
ema_crossover,MOVEUSDT,0.75,77,7.56,4.16,38.96,1.4269,0.733,1.3,109920.54,50.6,49.4,4.95,2025-10,6219.58,2026-04,-2094.98
ema_crossover,MOVEUSDT,1.0,77,9.98,5.51,38.96,1.418,0.732,1.3,113137.69,50.6,49.4,4.95,2025-10,8307.99,2026-04,-2890.17
bb_mean_reversion,MOVEUSDT,0.25,1265,-58.71,68.47,28.7,0.6632,-3.151,1.3,31740.41,55.7,44.3,81.26,2025-07,2855.28,2025-08,-11990.36
bb_mean_reversion,MOVEUSDT,0.5,1265,-78.52,86.59,28.7,0.6907,-2.671,1.3,13597.6,55.7,44.3,81.26,2025-07,3659.25,2025-02,-12775.92
bb_mean_reversion,MOVEUSDT,0.75,1265,-88.12,93.82,28.7,0.7045,-2.377,1.3,6308.27,55.7,44.3,81.26,2025-07,3786.19,2025-02,-17156.7
bb_mean_reversion,MOVEUSDT,1.0,1265,-94.15,97.55,28.7,0.709,-2.714,1.3,2514.42,55.7,44.3,81.26,2025-07,3467.23,2025-02,-21013.98
volatility_breakout,MOVEUSDT,0.25,128,7.52,2.0,39.84,1.4457,1.696,1.3,109868.24,36.7,63.3,8.22,2026-01,2695.51,2025-09,-1193.81
volatility_breakout,MOVEUSDT,0.5,128,15.4,3.97,39.84,1.4387,1.696,1.3,120421.86,36.7,63.3,8.22,2026-01,5720.3,2025-09,-2536.77
volatility_breakout,MOVEUSDT,0.75,128,23.63,5.91,39.84,1.4318,1.696,1.3,131676.22,36.7,63.3,8.22,2026-01,9088.99,2025-09,-4037.86
volatility_breakout,MOVEUSDT,1.0,128,32.2,7.81,39.84,1.425,1.696,1.3,143643.51,36.7,63.3,8.22,2026-01,12815.11,2025-09,-5706.09
regime_switch_hybrid,MUSDT,0.25,35,3.75,1.6,34.29,1.4585,1.104,0.78,102917.47,51.4,48.6,3.73,2026-01,2298.35,2026-02,-905.77
regime_switch_hybrid,MUSDT,0.5,35,7.52,3.19,34.29,1.4524,1.104,0.78,105827.78,51.4,48.6,3.73,2026-01,4675.26,2026-02,-1872.48
regime_switch_hybrid,MUSDT,0.75,35,11.31,4.75,34.29,1.4463,1.105,0.78,108726.63,51.4,48.6,3.73,2026-01,7128.83,2026-02,-2900.91
regime_switch_hybrid,MUSDT,1.0,35,15.1,6.29,34.29,1.4402,1.105,0.78,111609.7,51.4,48.6,3.73,2026-01,9657.0,2026-02,-3991.7
momentum_breakout,MUSDT,0.25,49,-1.38,3.51,26.53,0.8815,-0.39,0.78,98918.78,53.1,46.9,5.23,2025-12,719.97,2026-01,-995.9
momentum_breakout,MUSDT,0.5,49,-2.84,6.91,26.53,0.8789,-0.388,0.78,97778.44,53.1,46.9,5.23,2025-12,1449.1,2026-01,-2022.12
momentum_breakout,MUSDT,0.75,49,-4.35,10.21,26.53,0.8763,-0.386,0.78,96581.76,53.1,46.9,5.23,2025-12,2186.37,2026-01,-3077.52
momentum_breakout,MUSDT,1.0,49,-5.94,13.4,26.53,0.8738,-0.383,0.78,95331.59,53.1,46.9,5.23,2025-12,2930.78,2026-01,-4160.89
ema_crossover,MUSDT,0.25,64,16.93,1.94,39.06,3.1346,1.364,0.78,112997.77,50.0,50.0,6.83,2025-11,6980.35,2026-02,-1060.01
ema_crossover,MUSDT,0.5,64,35.38,3.85,39.06,3.0291,1.364,0.78,126697.08,50.0,50.0,6.83,2025-11,14811.13,2026-02,-2372.79
ema_crossover,MUSDT,0.75,64,55.35,5.72,39.06,2.9322,1.364,0.78,141072.45,50.0,50.0,6.83,2025-11,23487.15,2026-02,-3957.15
ema_crossover,MUSDT,1.0,64,76.84,7.57,39.06,2.8431,1.364,0.78,156096.7,50.0,50.0,6.83,2025-11,33002.43,2026-02,-5831.2
bb_mean_reversion,MUSDT,0.25,845,-62.96,55.36,30.53,0.5879,-6.288,0.78,46032.59,43.6,56.4,90.14,2026-04,956.27,2025-09,-9714.53
bb_mean_reversion,MUSDT,0.5,845,-85.17,78.99,30.53,0.5837,-6.059,0.78,22515.66,43.6,56.4,90.14,2026-04,1096.43,2025-07,-17025.78
bb_mean_reversion,MUSDT,0.75,845,-94.05,89.75,30.53,0.5727,-6.105,0.78,11038.2,43.6,56.4,90.14,2026-04,482.11,2025-07,-24181.24
bb_mean_reversion,MUSDT,1.0,845,-97.52,94.78,30.53,0.5609,-6.115,0.78,5576.77,43.6,56.4,90.14,2026-04,142.56,2025-07,-30623.26
volatility_breakout,MUSDT,0.25,80,-2.79,3.72,27.5,0.8583,-0.705,0.78,97810.67,27.5,72.5,8.53,2026-01,464.73,2026-03,-1529.85
volatility_breakout,MUSDT,0.5,80,-5.66,7.34,27.5,0.8554,-0.706,0.78,95552.86,27.5,72.5,8.53,2026-01,907.36,2026-03,-3019.78
volatility_breakout,MUSDT,0.75,80,-8.58,10.86,27.5,0.8527,-0.706,0.78,93234.27,27.5,72.5,8.53,2026-01,1327.04,2026-03,-4465.64
volatility_breakout,MUSDT,1.0,80,-11.54,14.27,27.5,0.85,-0.707,0.78,90862.56,27.5,72.5,8.53,2026-01,1723.07,2026-03,-5863.6
regime_switch_hybrid,NEARUSDT,0.25,119,22.23,1.66,49.58,2.5156,3.77,1.3,129749.98,31.9,68.1,7.64,2026-04,3398.5,2025-03,-773.9
regime_switch_hybrid,NEARUSDT,0.5,119,48.98,3.29,49.58,2.5353,3.769,1.3,167715.56,31.9,68.1,7.64,2026-04,8634.55,2025-03,-1643.59
regime_switch_hybrid,NEARUSDT,0.75,119,81.05,4.9,49.58,2.5577,3.769,1.3,215982.4,31.9,68.1,7.64,2026-04,16395.11,2025-03,-2615.95
regime_switch_hybrid,NEARUSDT,1.0,119,119.4,6.49,49.58,2.5827,3.768,1.3,277116.2,31.9,68.1,7.64,2026-04,27575.05,2025-03,-3698.18
momentum_breakout,NEARUSDT,0.25,41,-3.08,4.23,19.51,0.5274,-1.68,1.3,96025.65,56.1,43.9,2.63,2025-04,357.8,2025-05,-2085.36
momentum_breakout,NEARUSDT,0.5,41,-6.1,8.32,19.51,0.5257,-1.68,1.3,92164.15,56.1,43.9,2.63,2025-04,710.07,2025-05,-4133.69
momentum_breakout,NEARUSDT,0.75,41,-9.06,12.26,19.51,0.5241,-1.679,1.3,88414.85,56.1,43.9,2.63,2025-04,1056.75,2025-05,-6144.57
momentum_breakout,NEARUSDT,1.0,41,-11.95,16.06,19.51,0.5225,-1.679,1.3,84776.92,56.1,43.9,2.63,2025-04,1397.74,2025-05,-8117.65
ema_crossover,NEARUSDT,0.25,103,0.43,3.83,33.98,1.0434,-0.092,1.3,100551.96,50.5,49.5,6.62,2025-01,2214.22,2025-05,-1261.02
ema_crossover,NEARUSDT,0.5,103,0.72,7.54,33.98,1.0368,-0.092,1.3,100938.24,50.5,49.5,6.62,2025-01,4415.65,2025-05,-2553.54
ema_crossover,NEARUSDT,0.75,103,0.89,11.14,33.98,1.0304,-0.092,1.3,101161.12,50.5,49.5,6.62,2025-01,6604.31,2025-05,-3875.04
ema_crossover,NEARUSDT,1.0,103,0.94,14.63,33.98,1.024,-0.093,1.3,101223.45,50.5,49.5,6.62,2025-01,8780.18,2025-05,-5222.99
bb_mean_reversion,NEARUSDT,0.25,1297,-75.38,84.77,26.75,0.5499,-6.428,1.3,16232.5,50.7,49.3,83.32,2025-01,978.82,2025-03,-13555.08
bb_mean_reversion,NEARUSDT,0.5,1297,-91.12,96.28,26.75,0.6128,-5.709,1.3,4322.33,50.7,49.3,83.32,2025-01,6279.48,2025-03,-24134.78
bb_mean_reversion,NEARUSDT,0.75,1297,-96.24,98.88,26.75,0.6558,-5.24,1.3,1420.01,50.7,49.3,83.32,2025-01,12333.57,2025-03,-33702.34
bb_mean_reversion,NEARUSDT,1.0,1297,-98.29,99.61,26.75,0.6805,-5.056,1.3,511.27,50.7,49.3,83.32,2025-01,15042.41,2025-03,-40947.63
volatility_breakout,NEARUSDT,0.25,125,0.51,4.56,32.0,1.0284,0.031,1.3,100657.47,47.2,52.8,8.03,2025-03,1586.84,2025-12,-2110.56
volatility_breakout,NEARUSDT,0.5,125,0.86,8.97,32.0,1.0241,0.031,1.3,101110.66,47.2,52.8,8.03,2025-03,3119.25,2025-12,-4185.08
volatility_breakout,NEARUSDT,0.75,125,1.05,13.24,32.0,1.0198,0.031,1.3,101358.12,47.2,52.8,8.03,2025-03,4597.39,2025-12,-6215.18
volatility_breakout,NEARUSDT,1.0,125,1.08,17.37,32.0,1.0154,0.031,1.3,101399.65,47.2,52.8,8.03,2025-03,6021.51,2025-12,-8192.9
regime_switch_hybrid,ONDOUSDT,0.25,182,13.05,1.89,42.31,1.9969,2.391,2.35,133368.33,49.5,50.5,6.46,2025-10,5625.72,2025-04,-773.36
regime_switch_hybrid,ONDOUSDT,0.5,182,27.45,3.76,42.31,2.0286,2.39,2.35,176731.26,49.5,50.5,6.46,2025-10,13256.16,2025-04,-1691.1
regime_switch_hybrid,ONDOUSDT,0.75,182,43.31,5.59,42.31,2.0577,2.39,2.35,232730.17,49.5,50.5,6.46,2025-10,23340.69,2026-02,-3283.64
regime_switch_hybrid,ONDOUSDT,1.0,182,60.71,7.4,42.31,2.0837,2.389,2.35,304604.16,49.5,50.5,6.46,2025-10,36397.28,2026-02,-5762.34
momentum_breakout,ONDOUSDT,0.25,60,1.97,1.29,38.33,1.4913,0.898,2.35,104698.1,46.7,53.3,2.13,2024-11,1346.87,2024-08,-1049.5
momentum_breakout,ONDOUSDT,0.5,60,3.94,2.56,38.33,1.4882,0.899,2.35,109497.28,46.7,53.3,2.13,2024-11,2707.67,2024-08,-2108.67
momentum_breakout,ONDOUSDT,0.75,60,5.89,3.82,38.33,1.4849,0.899,2.35,114392.49,46.7,53.3,2.13,2024-11,4080.45,2024-08,-3176.65
momentum_breakout,ONDOUSDT,1.0,60,7.84,5.07,38.33,1.4816,0.899,2.35,119378.22,46.7,53.3,2.13,2024-11,5463.24,2024-08,-4252.54
ema_crossover,ONDOUSDT,0.25,189,3.08,3.24,35.45,1.3757,0.823,2.35,107372.76,49.7,50.3,6.71,2024-02,2953.03,2026-04,-1240.38
ema_crossover,ONDOUSDT,0.5,189,6.1,6.41,35.45,1.3619,0.823,2.35,114908.79,49.7,50.3,6.71,2024-02,5898.42,2026-04,-2630.18
ema_crossover,ONDOUSDT,0.75,189,9.06,9.5,35.45,1.3486,0.822,2.35,122580.04,49.7,50.3,6.71,2024-02,8836.17,2026-04,-4171.75
ema_crossover,ONDOUSDT,1.0,189,11.95,12.52,35.45,1.3358,0.822,2.35,130356.68,49.7,50.3,6.71,2024-02,11766.27,2026-04,-5866.36
bb_mean_reversion,ONDOUSDT,0.25,2507,-70.29,94.23,28.64,0.5804,-5.784,2.35,5788.61,51.4,48.6,88.99,2026-02,11.38,2024-07,-13315.46
bb_mean_reversion,ONDOUSDT,0.5,2507,-88.96,99.44,28.64,0.6042,-5.651,2.35,566.69,51.4,48.6,88.99,2024-12,-100.07,2024-07,-16168.31
bb_mean_reversion,ONDOUSDT,0.75,2507,-95.67,99.94,28.64,0.599,-5.791,2.35,62.79,51.4,48.6,88.99,2024-12,41.18,2024-02,-19004.83
bb_mean_reversion,ONDOUSDT,1.0,2507,-98.2,99.99,28.64,0.597,-5.8,2.35,7.99,51.4,48.6,88.99,2024-12,55.5,2024-03,-24709.81
volatility_breakout,ONDOUSDT,0.25,255,-5.35,13.69,25.49,0.746,-1.359,2.35,87884.22,42.7,57.3,9.05,2024-10,1465.11,2025-09,-2583.13
volatility_breakout,ONDOUSDT,0.5,255,-10.56,25.72,25.49,0.7377,-1.359,2.35,76948.2,42.7,57.3,9.05,2024-10,2696.24,2025-09,-4664.61
volatility_breakout,ONDOUSDT,0.75,255,-15.62,36.25,25.49,0.7292,-1.359,2.35,67122.96,42.7,57.3,9.05,2024-10,3718.6,2025-09,-6302.51
volatility_breakout,ONDOUSDT,1.0,255,-20.51,45.44,25.49,0.7205,-1.359,2.35,58336.08,42.7,57.3,9.05,2024-10,4555.34,2025-09,-7551.44
regime_switch_hybrid,OPUSDT,0.25,120,11.03,3.59,40.0,1.6557,2.156,1.3,114533.89,35.0,65.0,7.71,2026-01,3145.2,2025-06,-1309.56
regime_switch_hybrid,OPUSDT,0.5,120,22.97,7.07,40.0,1.6605,2.156,1.3,130765.17,35.0,65.0,7.71,2026-01,6851.2,2025-06,-2681.42
regime_switch_hybrid,OPUSDT,0.75,120,35.87,10.45,40.0,1.6649,2.155,1.3,148829.46,35.0,65.0,7.71,2026-01,11166.74,2025-06,-4114.17
regime_switch_hybrid,OPUSDT,1.0,120,49.77,13.72,40.0,1.6687,2.155,1.3,168864.66,35.0,65.0,7.71,2026-01,16140.78,2025-06,-5606.18
momentum_breakout,OPUSDT,0.25,42,2.4,2.06,38.1,1.4602,0.985,1.3,103128.29,40.5,59.5,2.7,2026-01,1608.23,2025-07,-777.66
momentum_breakout,OPUSDT,0.5,42,4.8,4.08,38.1,1.4513,0.986,1.3,106273.52,40.5,59.5,2.7,2026-01,3281.41,2025-07,-1574.13
momentum_breakout,OPUSDT,0.75,42,7.2,6.07,38.1,1.4425,0.986,1.3,109432.01,40.5,59.5,2.7,2026-01,5018.96,2025-07,-2388.83
momentum_breakout,OPUSDT,1.0,42,9.58,8.02,38.1,1.4338,0.987,1.3,112600.01,40.5,59.5,2.7,2026-01,6820.22,2025-07,-3221.16
ema_crossover,OPUSDT,0.25,97,0.64,3.91,30.93,1.0725,-0.034,1.3,100827.65,50.5,49.5,6.23,2026-01,1363.86,2025-02,-1171.89
ema_crossover,OPUSDT,0.5,97,1.18,7.71,30.93,1.0679,-0.034,1.3,101527.49,50.5,49.5,6.23,2026-01,2674.22,2025-02,-2344.62
ema_crossover,OPUSDT,0.75,97,1.61,11.38,30.93,1.0631,-0.033,1.3,102098.79,50.5,49.5,6.23,2026-01,3929.55,2025-02,-3517.93
ema_crossover,OPUSDT,1.0,97,1.95,14.94,30.93,1.0581,-0.033,1.3,102541.31,50.5,49.5,6.23,2026-01,5128.62,2025-02,-4691.57
bb_mean_reversion,OPUSDT,0.25,1373,-68.87,81.53,28.4,0.6674,-4.065,1.3,22004.2,50.8,49.2,88.21,2025-02,10740.79,2025-06,-13392.77
bb_mean_reversion,OPUSDT,0.5,1373,-86.08,94.49,28.4,0.7449,-3.396,1.3,7750.52,50.8,49.2,88.21,2025-02,21355.29,2025-06,-19475.91
bb_mean_reversion,OPUSDT,0.75,1373,-93.18,98.01,28.4,0.782,-3.097,1.3,3072.68,50.8,49.2,88.21,2025-02,23991.74,2025-06,-21521.74
bb_mean_reversion,OPUSDT,1.0,1373,-96.37,99.2,28.4,0.8075,-2.859,1.3,1354.87,50.8,49.2,88.21,2025-02,27022.61,2025-05,-23160.22
volatility_breakout,OPUSDT,0.25,136,-0.99,4.97,30.88,0.9507,-0.229,1.3,98721.22,49.3,50.7,8.74,2025-05,1332.48,2025-01,-2128.64
volatility_breakout,OPUSDT,0.5,136,-2.13,9.78,30.88,0.9473,-0.23,1.3,97247.39,49.3,50.7,8.74,2025-06,2645.15,2025-01,-4222.75
volatility_breakout,OPUSDT,0.75,136,-3.42,14.43,30.88,0.9439,-0.23,1.3,95589.07,49.3,50.7,8.74,2025-06,3980.99,2025-01,-6282.62
volatility_breakout,OPUSDT,1.0,136,-4.85,18.93,30.88,0.9406,-0.23,1.3,93757.68,49.3,50.7,8.74,2025-06,5321.58,2025-01,-8308.5
regime_switch_hybrid,ORDIUSDT,0.25,123,-0.36,5.4,27.64,0.9819,-0.011,1.3,99538.45,39.8,60.2,7.9,2026-01,2086.37,2025-06,-2552.39
regime_switch_hybrid,ORDIUSDT,0.5,123,-0.91,10.6,27.64,0.9768,-0.009,1.3,98820.47,39.8,60.2,7.9,2026-01,4122.34,2025-06,-5049.28
regime_switch_hybrid,ORDIUSDT,0.75,123,-1.66,15.61,27.64,0.9716,-0.008,1.3,97853.92,39.8,60.2,7.9,2026-01,6096.28,2025-06,-7486.48
