label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22,ADA+DOGE+ETH,0.5,3,81.6,7.44,1.829,3.98,52.6,346,43.7,7.47,1.550
rr22,ADA+ENS+ETH,0.5,2,78.9,6.7,1.797,3.79,51.7,346,38.9,7.62,1.493
rr22,ADA+ENS+ETH,0.5,3,87.2,7.04,1.805,3.87,52.0,367,43.1,7.75,1.511
rr22,ADA+ETH+HBAR,0.5,2,53.3,5.28,1.582,3.19,49.1,320,47.6,7.96,1.530
rr22,ADA+ETH+HBAR,0.5,3,55.2,5.28,1.573,3.2,49.0,333,50.5,7.96,1.533
rr22,ADA+ETH+LTC,0.5,2,90.8,6.07,1.929,4.76,54.4,342,40.2,7.08,1.507
rr22,ADA+ETH+LTC,0.5,3,91.4,5.74,1.880,4.62,53.8,357,45.2,6.52,1.526
rr22,ADA+ETH+LTC,0.6,3,117.3,6.85,1.873,4.62,53.8,357,56.1,7.78,1.522
rr22,ADA+ETH+SNX,0.5,2,70.7,6.85,1.802,3.99,51.7,323,54.9,7.48,1.620
rr22,ADA+ETH+SNX,0.5,3,77.7,6.85,1.838,4.06,52.2,335,61.0,6.89,1.633
rr22,ADA+ETH+TON,0.5,2,81.1,4.83,1.879,4.22,53.3,336,40.9,7.77,1.523
rr22,ADA+ETH+TON,0.5,3,91.0,4.83,1.928,4.43,54.0,350,43.9,7.77,1.553
rr22,ADA+LTC+XRP,0.5,2,74.6,6.9,1.731,4.09,51.9,349,40.8,7.17,1.510
rr22,APT+BCH+BNB,0.5,2,94.2,7.7,1.985,4.83,56.2,340,47.3,7.18,1.586
rr22,APT+BCH+BNB,0.5,3,97.5,7.7,1.978,4.85,56.2,349,47.5,7.18,1.578
rr22,APT+BCH+BTC,0.5,2,74.4,7.04,1.809,4.14,54.9,317,42.3,6.87,1.534
rr22,APT+BCH+DOGE,0.5,2,95.4,6.06,2.006,4.68,55.1,336,52.0,6.8,1.660
rr22,APT+BCH+DOGE,0.5,3,97.7,6.06,2.008,4.65,54.9,344,52.6,6.8,1.643
rr22,APT+BCH+ENS,0.5,2,102.0,7.1,1.986,4.73,54.5,356,52.1,5.98,1.632
rr22,APT+BCH+ENS,0.5,3,103.6,6.45,1.963,4.7,54.2,365,51.9,5.98,1.600
rr22,APT+BCH+ENS,0.6,3,134.0,7.7,1.955,4.7,54.2,365,64.8,7.14,1.601
rr22,APT+BCH+ETH,0.5,2,89.9,4.18,2.043,4.77,55.5,319,51.8,6.19,1.684
