pairs,risk_pct,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_trades,is_annual,is_dd,is_pf,passes
ADA+ETH+HBAR,0.5,69.8,10.12,1.63,3.01,322,58.9,10.49,1.53,no
ADA+ETH+HBAR,0.55,78.8,11.09,1.63,3.01,322,66.1,11.5,1.52,no
ADA+ETH+HBAR,0.6,88.1,12.05,1.63,3.01,322,73.7,12.5,1.52,no
ADA+ETH+HBAR,0.65,97.8,13.0,1.62,3.01,322,81.5,13.48,1.51,no
ADA+ETH+HBAR,0.7,108.0,13.95,1.62,3.01,322,89.6,14.46,1.51,no
ADA+ETH+HBAR,0.75,118.6,14.89,1.62,3.01,322,98.0,15.44,1.50,no
ADA+ETH+LTC,0.45,89.3,9.26,1.87,3.76,342,46.8,5.71,1.50,no
ADA+ETH+LTC,0.5,102.8,10.24,1.87,3.76,342,53.0,6.33,1.49,no
ADA+ETH+LTC,0.55,117.2,11.23,1.87,3.76,342,59.3,6.95,1.49,no
ADA+ETH+LTC,0.6,132.5,12.2,1.87,3.76,342,65.9,7.56,1.48,no
ADA+ETH+LTC,0.65,148.8,13.17,1.87,3.76,342,72.7,8.19,1.48,no
ADA+ETH+LTC,0.7,166.2,14.12,1.87,3.76,342,79.7,8.81,1.47,no
ADA+ETH+LTC,0.75,184.6,15.08,1.87,3.76,342,87.0,9.43,1.47,no
ADA+ETH+SNX,0.45,89.5,5.74,1.93,3.93,326,59.9,9.9,1.58,no
ADA+ETH+SNX,0.5,103.0,6.36,1.93,3.92,326,68.1,10.94,1.57,no
ADA+ETH+SNX,0.55,117.5,6.98,1.93,3.92,326,76.8,11.98,1.56,no
ADA+ETH+SNX,0.6,132.9,7.59,1.93,3.92,326,85.9,13.0,1.55,no
ADA+ETH+SNX,0.65,149.3,8.2,1.93,3.92,326,95.3,14.01,1.55,no
ADA+ETH+SNX,0.7,166.8,8.81,1.93,3.92,326,105.2,15.02,1.54,no
ADA+ETH+SNX,0.75,185.3,9.41,1.93,3.92,326,115.5,16.01,1.53,no
ADA+ETH+TON,0.45,87.6,8.87,1.90,3.96,330,50.2,7.58,1.60,no
ADA+ETH+TON,0.5,100.9,9.81,1.90,3.96,330,56.9,8.41,1.59,no
ADA+ETH+TON,0.55,115.0,10.75,1.90,3.95,330,63.9,9.22,1.59,no
ADA+ETH+TON,0.6,130.0,11.68,1.90,3.95,330,71.1,10.04,1.58,no
ADA+ETH+TON,0.65,146.0,12.6,1.90,3.95,330,78.7,10.85,1.57,no
ADA+ETH+TON,0.7,163.0,13.51,1.90,3.95,330,86.5,11.65,1.57,no
ADA+ETH+TON,0.75,181.1,14.42,1.90,3.95,330,94.6,12.45,1.56,no
ADA+ETH+VET,0.45,70.4,7.24,1.69,3.11,353,48.9,10.65,1.54,no
ADA+ETH+VET,0.5,80.4,8.03,1.70,3.11,353,55.4,11.78,1.54,no
ADA+ETH+VET,0.55,91.0,8.82,1.70,3.11,353,62.1,12.9,1.54,no
ADA+ETH+VET,0.6,102.1,9.6,1.70,3.11,353,69.1,14.01,1.53,no
ADA+ETH+VET,0.65,113.7,10.39,1.70,3.11,353,76.3,15.11,1.53,no
ADA+ETH+VET,0.7,126.0,11.17,1.70,3.1,353,83.7,16.2,1.53,no
ADA+ETH+VET,0.75,138.8,11.94,1.70,3.1,353,91.4,17.27,1.52,no
ADA+ETH+WLD,0.45,80.1,8.68,1.81,3.66,337,41.5,9.3,1.47,no
ADA+ETH+WLD,0.5,91.9,9.6,1.81,3.66,337,46.8,10.3,1.47,no
ADA+ETH+WLD,0.55,104.5,10.51,1.81,3.66,337,52.4,11.28,1.46,no
ADA+ETH+WLD,0.6,117.8,11.41,1.81,3.66,337,58.1,12.26,1.46,no
ADA+ETH+WLD,0.65,131.8,12.3,1.81,3.66,337,64.0,13.23,1.45,no
ADA+ETH+WLD,0.7,146.7,13.19,1.81,3.66,337,70.0,14.19,1.45,no
ADA+ETH+WLD,0.75,162.5,14.06,1.81,3.66,337,76.2,15.14,1.44,no
ADA+ETH+XRP,0.45,79.9,11.24,1.80,3.37,326,41.2,8.69,1.51,no
ADA+ETH+XRP,0.5,91.7,12.42,1.80,3.37,326,46.5,9.61,1.50,no
ADA+ETH+XRP,0.55,104.1,13.58,1.79,3.37,326,52.0,10.52,1.50,no
ADA+ETH+XRP,0.6,117.3,14.73,1.79,3.37,326,57.6,11.43,1.50,no
ADA+ETH+XRP,0.65,131.2,15.87,1.79,3.36,326,63.4,12.32,1.49,no
ADA+ETH+XRP,0.7,146.0,16.99,1.78,3.36,326,69.4,13.21,1.49,no
ADA+ETH+XRP,0.75,161.6,18.1,1.78,3.36,326,75.6,14.09,1.49,no
ADA+HBAR+LTC,0.45,62.3,7.86,1.57,3.06,348,51.5,10.08,1.47,no
ADA+HBAR+LTC,0.5,70.9,8.7,1.57,3.06,348,58.4,11.16,1.46,no
ADA+HBAR+LTC,0.55,80.0,9.54,1.57,3.06,348,65.5,12.22,1.46,no
ADA+HBAR+LTC,0.6,89.5,10.37,1.56,3.06,348,73.0,13.29,1.45,no
ADA+HBAR+LTC,0.65,99.4,11.19,1.56,3.06,348,80.7,14.35,1.44,no
ADA+HBAR+LTC,0.7,109.8,12.0,1.56,3.06,348,88.7,15.41,1.44,no
ADA+HBAR+LTC,0.75,120.6,12.81,1.55,3.06,348,97.0,16.46,1.43,no
ADA+HBAR+SNX,0.45,62.4,6.5,1.61,3.17,332,64.6,13.62,1.53,no
ADA+HBAR+SNX,0.5,71.1,7.2,1.61,3.17,332,73.6,15.04,1.53,no
ADA+HBAR+SNX,0.55,80.2,7.89,1.60,3.17,332,83.1,16.44,1.52,no
ADA+HBAR+SNX,0.6,89.8,8.57,1.60,3.17,332,93.1,17.82,1.51,no
ADA+HBAR+SNX,0.65,99.8,9.25,1.59,3.17,332,103.5,19.18,1.50,no
ADA+HBAR+SNX,0.7,110.2,9.93,1.59,3.17,332,114.4,20.52,1.49,no
ADA+HBAR+SNX,0.75,121.2,10.6,1.59,3.17,332,125.8,21.85,1.48,no
ADA+HBAR+TON,0.45,60.6,10.49,1.59,3.08,336,54.7,12.98,1.55,no
ADA+HBAR+TON,0.5,69.0,11.61,1.59,3.08,336,62.2,14.33,1.54,no
ADA+HBAR+TON,0.55,77.8,12.71,1.59,3.08,336,69.9,15.66,1.53,no
ADA+HBAR+TON,0.6,86.9,13.81,1.58,3.08,336,78.0,16.97,1.53,no
ADA+HBAR+TON,0.65,96.5,14.9,1.58,3.08,336,86.4,18.27,1.52,no
ADA+HBAR+TON,0.7,106.5,15.97,1.58,3.08,336,95.2,19.54,1.51,no
ADA+HBAR+TON,0.75,117.0,17.04,1.58,3.08,336,104.3,20.8,1.51,no
ADA+HBAR+VET,0.45,45.6,7.92,1.43,2.28,359,53.6,15.88,1.51,no
ADA+HBAR+VET,0.5,51.6,8.77,1.43,2.28,359,60.8,17.49,1.50,no
ADA+HBAR+VET,0.55,57.7,9.61,1.43,2.28,359,68.3,19.08,1.50,no
ADA+HBAR+VET,0.6,64.0,10.45,1.43,2.27,359,76.0,20.66,1.49,no
ADA+HBAR+VET,0.65,70.5,11.27,1.43,2.27,359,84.1,22.21,1.49,no
ADA+HBAR+VET,0.7,77.2,12.09,1.42,2.27,359,92.5,23.74,1.48,no
ADA+HBAR+VET,0.75,84.0,12.91,1.42,2.27,359,101.2,25.24,1.48,no
ADA+HBAR+WLD,0.45,54.2,10.76,1.52,2.81,343,45.8,14.11,1.44,no
ADA+HBAR+WLD,0.5,61.5,11.9,1.52,2.81,343,51.8,15.57,1.44,no
ADA+HBAR+WLD,0.55,69.2,13.03,1.52,2.81,343,58.0,17.01,1.43,no
ADA+HBAR+WLD,0.6,77.1,14.15,1.51,2.81,343,64.4,18.43,1.42,no
ADA+HBAR+WLD,0.65,85.4,15.25,1.51,2.81,343,71.0,19.83,1.42,no
ADA+HBAR+WLD,0.7,94.0,16.35,1.51,2.81,343,77.9,21.21,1.41,no
ADA+HBAR+WLD,0.75,102.9,17.44,1.50,2.81,343,85.0,22.56,1.41,no
ADA+HBAR+XRP,0.45,54.0,9.95,1.52,2.71,332,45.5,12.39,1.47,no
ADA+HBAR+XRP,0.5,61.3,10.99,1.51,2.71,332,51.5,13.69,1.47,no
ADA+HBAR+XRP,0.55,68.8,12.03,1.51,2.71,332,57.7,14.97,1.46,no
ADA+HBAR+XRP,0.6,76.7,13.05,1.50,2.71,332,64.0,16.24,1.46,no
ADA+HBAR+XRP,0.65,84.9,14.06,1.50,2.71,332,70.6,17.5,1.45,no
ADA+HBAR+XRP,0.7,93.4,15.06,1.50,2.71,332,77.4,18.74,1.45,no
ADA+HBAR+XRP,0.75,102.2,16.05,1.49,2.71,332,84.4,19.96,1.44,no
ADA+LTC+SNX,0.45,90.8,5.55,1.83,3.92,352,59.0,11.43,1.50,no
ADA+LTC+SNX,0.5,104.6,6.15,1.83,3.92,352,67.2,12.63,1.50,no
ADA+LTC+SNX,0.55,119.4,6.75,1.83,3.92,352,75.7,13.82,1.49,no
ADA+LTC+SNX,0.6,135.1,7.34,1.83,3.92,352,84.5,15.0,1.48,no
ADA+LTC+SNX,0.65,151.9,7.93,1.83,3.92,352,93.7,16.16,1.47,no
ADA+LTC+SNX,0.7,169.8,8.52,1.83,3.92,352,103.4,17.31,1.46,no
ADA+LTC+SNX,0.75,188.9,9.1,1.82,3.92,352,113.4,18.45,1.45,no
ADA+LTC+TON,0.45,89.4,7.62,1.82,4.03,356,49.6,8.65,1.51,no
ADA+LTC+TON,0.5,102.9,8.43,1.82,4.03,356,56.2,9.58,1.51,no
ADA+LTC+TON,0.55,117.4,9.24,1.82,4.03,356,63.1,10.5,1.50,no
ADA+LTC+TON,0.6,132.9,10.04,1.82,4.03,356,70.2,11.41,1.49,no
ADA+LTC+TON,0.65,149.3,10.84,1.82,4.03,356,77.6,12.31,1.49,no
ADA+LTC+TON,0.7,166.9,11.62,1.82,4.03,356,85.3,13.21,1.48,no
ADA+LTC+TON,0.75,185.6,12.41,1.82,4.03,356,93.3,14.1,1.48,no
ADA+LTC+VET,0.45,71.3,8.04,1.64,3.13,379,48.4,11.47,1.47,no
ADA+LTC+VET,0.5,81.5,8.9,1.64,3.13,379,54.8,12.68,1.47,no
ADA+LTC+VET,0.55,92.3,9.75,1.64,3.13,379,61.4,13.89,1.46,no
ADA+LTC+VET,0.6,103.6,10.6,1.64,3.13,379,68.3,15.07,1.46,no
ADA+LTC+VET,0.65,115.5,11.44,1.64,3.13,379,75.3,16.25,1.46,no
ADA+LTC+VET,0.7,127.9,12.27,1.64,3.13,379,82.7,17.41,1.45,no
ADA+LTC+VET,0.75,141.0,13.09,1.64,3.13,379,90.2,18.57,1.45,no
ADA+LTC+WLD,0.45,82.0,8.66,1.74,3.73,363,40.8,8.84,1.41,no
ADA+LTC+WLD,0.5,94.1,9.57,1.74,3.73,363,46.1,9.81,1.40,no
ADA+LTC+WLD,0.55,107.0,10.48,1.74,3.73,363,51.5,10.76,1.40,no
ADA+LTC+WLD,0.6,120.7,11.38,1.74,3.73,363,57.1,11.72,1.39,no
ADA+LTC+WLD,0.65,135.3,12.26,1.73,3.73,363,62.8,12.67,1.39,no
ADA+LTC+WLD,0.7,150.7,13.14,1.73,3.73,363,68.7,13.61,1.38,no
ADA+LTC+WLD,0.75,167.0,14.01,1.73,3.73,363,74.8,14.56,1.38,no
ADA+LTC+XRP,0.45,80.9,9.3,1.73,3.55,352,40.6,8.13,1.44,no
ADA+LTC+XRP,0.5,92.9,10.3,1.73,3.55,352,45.9,9.0,1.43,no
ADA+LTC+XRP,0.55,105.6,11.28,1.72,3.55,352,51.2,9.87,1.43,no
ADA+LTC+XRP,0.6,119.0,12.25,1.72,3.55,352,56.7,10.73,1.42,no
ADA+LTC+XRP,0.65,133.2,13.22,1.72,3.55,352,62.4,11.58,1.42,no
ADA+LTC+XRP,0.7,148.2,14.18,1.71,3.55,352,68.2,12.43,1.41,no
ADA+LTC+XRP,0.75,164.2,15.13,1.71,3.55,352,74.2,13.28,1.41,no
ADA+SNX+TON,0.45,89.1,6.32,1.87,4.0,340,62.8,10.89,1.59,no
ADA+SNX+TON,0.5,102.7,7.0,1.87,4.0,340,71.6,12.04,1.58,no
ADA+SNX+TON,0.55,117.1,7.67,1.87,4.0,340,80.8,13.17,1.57,no
ADA+SNX+TON,0.6,132.5,8.34,1.87,4.0,340,90.5,14.28,1.56,no
ADA+SNX+TON,0.65,148.9,9.0,1.87,4.0,340,100.7,15.39,1.55,no
ADA+SNX+TON,0.7,166.4,9.66,1.87,4.0,340,111.3,16.48,1.54,no
ADA+SNX+TON,0.75,185.1,10.31,1.87,4.0,340,122.4,17.57,1.53,no
ADA+SNX+VET,0.45,71.4,7.97,1.67,3.29,363,61.4,14.68,1.55,no
ADA+SNX+VET,0.5,81.6,8.82,1.67,3.29,363,69.9,16.19,1.54,no
ADA+SNX+VET,0.55,92.4,9.67,1.67,3.29,363,78.8,17.68,1.53,no
ADA+SNX+VET,0.6,103.7,10.51,1.67,3.29,363,88.2,19.14,1.52,no
ADA+SNX+VET,0.65,115.6,11.35,1.67,3.29,363,97.9,20.58,1.52,no
ADA+SNX+VET,0.7,128.1,12.17,1.68,3.29,363,108.0,22.0,1.51,no
ADA+SNX+VET,0.75,141.3,13.0,1.68,3.29,363,118.7,23.39,1.50,no
ADA+SNX+WLD,0.45,81.4,8.68,1.79,3.96,347,53.4,12.09,1.48,no
ADA+SNX+WLD,0.5,93.5,9.6,1.78,3.96,347,60.6,13.36,1.48,no
ADA+SNX+WLD,0.55,106.3,10.5,1.78,3.96,347,68.2,14.61,1.47,no
ADA+SNX+WLD,0.6,120.0,11.4,1.78,3.96,347,76.0,15.85,1.46,no
ADA+SNX+WLD,0.65,134.4,12.29,1.78,3.96,347,84.1,17.08,1.45,no
ADA+SNX+WLD,0.7,149.7,13.17,1.78,3.96,347,92.6,18.29,1.44,no
ADA+SNX+WLD,0.75,165.9,14.04,1.78,3.96,347,101.4,19.48,1.44,no
ADA+SNX+XRP,0.45,81.1,7.58,1.78,3.68,336,52.9,13.72,1.52,no
ADA+SNX+XRP,0.5,93.1,8.39,1.77,3.68,336,60.0,15.13,1.51,no
ADA+SNX+XRP,0.55,105.8,9.19,1.77,3.68,336,67.4,16.52,1.50,no
ADA+SNX+XRP,0.6,119.3,9.98,1.77,3.68,336,75.1,17.88,1.49,no
ADA+SNX+XRP,0.65,133.6,10.76,1.76,3.68,336,83.1,19.23,1.49,no
ADA+SNX+XRP,0.7,148.8,11.54,1.76,3.68,336,91.4,20.55,1.48,no
ADA+SNX+XRP,0.75,164.8,12.31,1.75,3.68,336,100.0,21.85,1.47,no
ADA+TON+VET,0.45,69.6,7.42,1.65,3.28,367,51.6,13.33,1.56,no
ADA+TON+VET,0.5,79.5,8.21,1.66,3.28,367,58.6,14.71,1.55,no
ADA+TON+VET,0.55,90.0,9.0,1.66,3.28,367,65.8,16.07,1.55,no
ADA+TON+VET,0.6,101.0,9.78,1.66,3.28,367,73.3,17.41,1.54,no
ADA+TON+VET,0.65,112.5,10.55,1.66,3.28,367,81.1,18.74,1.54,no
ADA+TON+VET,0.7,124.6,11.32,1.66,3.28,367,89.1,20.04,1.53,no
ADA+TON+VET,0.75,137.3,12.08,1.66,3.28,367,97.5,21.33,1.53,no
ADA+TON+WLD,0.45,80.0,12.23,1.76,3.98,351,44.0,10.56,1.49,no
ADA+TON+WLD,0.5,91.8,13.5,1.76,3.98,351,49.8,11.67,1.48,no
ADA+TON+WLD,0.55,104.4,14.76,1.76,3.98,351,55.8,12.77,1.47,no
ADA+TON+WLD,0.6,117.7,16.0,1.76,3.98,351,62.0,13.86,1.47,no
ADA+TON+WLD,0.65,131.8,17.23,1.76,3.98,351,68.3,14.94,1.46,no
ADA+TON+WLD,0.7,146.8,18.44,1.76,3.98,351,74.9,16.0,1.46,no
ADA+TON+WLD,0.75,162.6,19.64,1.76,3.98,351,81.7,17.06,1.45,no
ADA+TON+XRP,0.45,79.1,9.89,1.75,3.61,340,43.8,10.15,1.53,no
ADA+TON+XRP,0.5,90.7,10.94,1.75,3.61,340,49.5,11.23,1.52,no
ADA+TON+XRP,0.55,103.0,11.97,1.75,3.61,340,55.5,12.3,1.52,no
ADA+TON+XRP,0.6,116.1,12.99,1.74,3.61,340,61.6,13.36,1.51,no
ADA+TON+XRP,0.65,129.9,14.0,1.74,3.61,340,67.9,14.41,1.51,no
ADA+TON+XRP,0.7,144.4,15.0,1.74,3.61,340,74.5,15.45,1.50,no
ADA+TON+XRP,0.75,159.9,15.99,1.73,3.6,340,81.2,16.48,1.50,no
ADA+VET+WLD,0.45,62.8,7.74,1.58,3.01,374,42.9,14.15,1.45,no
ADA+VET+WLD,0.5,71.5,8.56,1.58,3.01,374,48.4,15.62,1.44,no
ADA+VET+WLD,0.55,80.7,9.37,1.59,3.01,374,54.2,17.07,1.44,no
ADA+VET+WLD,0.6,90.2,10.18,1.59,3.01,374,60.1,18.5,1.43,no
ADA+VET+WLD,0.65,100.2,10.98,1.59,3.0,374,66.2,19.9,1.43,no
ADA+VET+WLD,0.7,110.7,11.77,1.59,3.0,374,72.4,21.29,1.42,no
ADA+VET+WLD,0.75,121.5,12.55,1.59,3.0,374,78.9,22.66,1.42,no
ADA+VET+XRP,0.45,62.7,7.2,1.58,2.83,363,42.7,14.68,1.48,no
ADA+VET+XRP,0.5,71.4,7.98,1.58,2.83,363,48.2,16.2,1.47,no
ADA+VET+XRP,0.55,80.5,8.75,1.57,2.83,363,53.9,17.68,1.47,no
ADA+VET+XRP,0.6,90.0,9.52,1.57,2.83,363,59.7,19.15,1.47,no
ADA+VET+XRP,0.65,99.9,10.28,1.57,2.83,363,65.8,20.59,1.46,no
ADA+VET+XRP,0.7,110.2,11.04,1.57,2.83,363,72.0,22.01,1.46,no
ADA+VET+XRP,0.75,121.1,11.8,1.57,2.83,363,78.4,23.41,1.46,no
ADA+WLD+XRP,0.45,72.2,10.64,1.68,3.59,347,35.5,10.89,1.41,no
ADA+WLD+XRP,0.5,82.6,11.75,1.68,3.59,347,40.0,12.04,1.40,no
ADA+WLD+XRP,0.55,93.5,12.85,1.68,3.59,347,44.7,13.18,1.40,no
ADA+WLD+XRP,0.6,105.1,13.93,1.67,3.59,347,49.4,14.3,1.39,no
ADA+WLD+XRP,0.65,117.3,15.0,1.67,3.59,347,54.2,15.42,1.39,no
ADA+WLD+XRP,0.7,130.1,16.06,1.67,3.59,347,59.2,16.52,1.39,no
ADA+WLD+XRP,0.75,143.6,17.1,1.66,3.59,347,64.3,17.61,1.38,no
APT+BCH+BNB,0.45,74.1,6.54,1.74,3.61,334,61.4,5.64,1.75,no
APT+BCH+BNB,0.5,84.9,7.25,1.74,3.61,334,70.0,6.25,1.75,no
APT+BCH+BNB,0.55,96.3,7.94,1.74,3.61,334,79.0,6.86,1.76,no
APT+BCH+BNB,0.6,108.3,8.64,1.74,3.61,334,88.3,7.47,1.76,no
APT+BCH+BNB,0.65,121.0,9.33,1.74,3.61,334,98.2,8.07,1.77,no
APT+BCH+BNB,0.7,134.3,10.01,1.75,3.61,334,108.4,8.67,1.78,no
APT+BCH+BNB,0.75,148.4,10.69,1.75,3.61,334,119.1,9.27,1.78,no
APT+BCH+BTC,0.45,55.8,7.06,1.57,3.07,318,51.4,8.42,1.63,no
APT+BCH+BTC,0.5,63.4,7.83,1.57,3.07,318,58.3,9.33,1.64,no
APT+BCH+BTC,0.55,71.4,8.58,1.57,3.07,318,65.5,10.24,1.64,no
APT+BCH+BTC,0.6,79.7,9.34,1.56,3.07,318,72.9,11.13,1.65,no
APT+BCH+BTC,0.65,88.4,10.09,1.56,3.07,318,80.7,12.03,1.65,no
APT+BCH+BTC,0.7,97.5,10.83,1.56,3.07,318,88.8,12.92,1.66,no
APT+BCH+BTC,0.75,107.0,11.57,1.56,3.08,318,97.1,13.8,1.66,no
APT+BCH+DOGE,0.45,78.2,5.92,1.80,3.83,333,66.6,7.55,1.80,no
APT+BCH+DOGE,0.5,89.7,6.56,1.80,3.83,333,76.0,8.36,1.80,no
APT+BCH+DOGE,0.55,101.9,7.19,1.79,3.83,333,86.0,9.16,1.81,no
APT+BCH+DOGE,0.6,114.8,7.82,1.79,3.83,333,96.4,9.95,1.81,no
APT+BCH+DOGE,0.65,128.5,8.45,1.79,3.83,333,107.4,10.74,1.82,no
APT+BCH+DOGE,0.7,143.0,9.07,1.79,3.83,333,119.0,11.52,1.82,no
APT+BCH+DOGE,0.75,158.3,9.69,1.79,3.83,333,131.1,12.3,1.83,no
APT+BCH+ENS,0.45,96.2,7.09,1.88,4.05,355,70.1,6.94,1.80,no
APT+BCH+ENS,0.5,111.1,7.86,1.88,4.05,355,80.2,7.68,1.80,YES
APT+BCH+ENS,0.55,127.0,8.64,1.88,4.05,355,90.8,8.42,1.80,no
APT+BCH+ENS,0.6,144.0,9.4,1.88,4.05,355,102.0,9.15,1.81,no
APT+BCH+ENS,0.65,162.2,10.17,1.88,4.05,355,113.8,9.88,1.81,no
APT+BCH+ENS,0.7,181.7,10.93,1.88,4.05,355,126.2,10.6,1.82,no
APT+BCH+ENS,0.75,202.5,11.69,1.88,4.05,355,139.2,11.32,1.82,no
APT+BCH+ETH,0.45,85.3,5.08,1.97,4.1,314,66.8,7.15,1.84,no
APT+BCH+ETH,0.5,98.2,5.63,1.97,4.1,314,76.3,7.92,1.85,no
APT+BCH+ETH,0.55,111.8,6.19,1.98,4.1,314,86.2,8.69,1.85,no
APT+BCH+ETH,0.6,126.4,6.74,1.98,4.1,314,96.7,9.45,1.86,no
APT+BCH+ETH,0.65,141.9,7.28,1.99,4.1,314,107.8,10.2,1.86,no
APT+BCH+ETH,0.7,158.3,7.83,1.99,4.1,314,119.3,10.95,1.87,no
APT+BCH+ETH,0.75,175.8,8.37,2.00,4.1,314,131.5,11.7,1.87,no
APT+BCH+HBAR,0.45,58.5,8.12,1.63,3.07,320,72.0,7.03,1.76,no
APT+BCH+HBAR,0.5,66.6,8.98,1.63,3.07,320,82.4,7.78,1.77,no
APT+BCH+HBAR,0.55,75.1,9.84,1.62,3.07,320,93.3,8.52,1.77,no
APT+BCH+HBAR,0.6,83.9,10.69,1.62,3.07,320,104.9,9.27,1.77,no
APT+BCH+HBAR,0.65,93.1,11.54,1.62,3.07,320,117.1,10.0,1.78,no
APT+BCH+HBAR,0.7,102.8,12.37,1.62,3.07,320,130.0,10.73,1.78,no
APT+BCH+HBAR,0.75,112.8,13.2,1.62,3.07,320,143.5,11.46,1.78,no
APT+BCH+LTC,0.45,86.7,6.79,1.87,3.95,340,66.1,9.15,1.72,no
APT+BCH+LTC,0.5,99.7,7.52,1.87,3.95,340,75.4,10.13,1.73,no
APT+BCH+LTC,0.55,113.6,8.24,1.87,3.94,340,85.3,11.1,1.73,no
APT+BCH+LTC,0.6,128.4,8.97,1.87,3.94,340,95.6,12.06,1.73,no
APT+BCH+LTC,0.65,144.2,9.68,1.88,3.94,340,106.4,13.01,1.73,no
APT+BCH+LTC,0.7,160.9,10.4,1.88,3.94,340,117.8,13.96,1.73,no
APT+BCH+LTC,0.75,178.7,11.11,1.88,3.94,340,129.8,14.9,1.74,no
APT+BCH+SNX,0.45,86.5,5.51,1.93,4.04,324,80.7,8.32,1.81,no
APT+BCH+SNX,0.5,99.6,6.11,1.93,4.04,324,92.7,9.21,1.81,no
APT+BCH+SNX,0.55,113.5,6.7,1.94,4.04,324,105.4,10.09,1.81,no
APT+BCH+SNX,0.6,128.3,7.29,1.94,4.04,324,118.9,10.96,1.81,no
APT+BCH+SNX,0.65,144.1,7.87,1.94,4.04,324,133.1,11.82,1.80,no
APT+BCH+SNX,0.7,160.9,8.46,1.95,4.04,324,148.3,12.67,1.80,no
APT+BCH+SNX,0.75,178.8,9.04,1.95,4.04,324,164.3,13.52,1.80,no
APT+BCH+TON,0.45,85.0,6.73,1.90,3.98,328,69.8,5.84,1.86,no
APT+BCH+TON,0.5,97.8,7.45,1.90,3.98,328,79.9,6.47,1.86,no
APT+BCH+TON,0.55,111.4,8.16,1.91,3.98,328,90.5,7.1,1.87,no
APT+BCH+TON,0.6,125.8,8.87,1.91,3.98,328,101.7,7.73,1.87,no
APT+BCH+TON,0.65,141.2,9.58,1.92,3.98,328,113.4,8.35,1.87,no
APT+BCH+TON,0.7,157.6,10.27,1.92,3.98,328,125.8,8.97,1.88,no
APT+BCH+TON,0.75,175.0,10.97,1.92,3.98,328,138.9,9.59,1.88,no
APT+BCH+VET,0.45,67.7,5.87,1.69,3.38,351,68.7,7.54,1.79,no
APT+BCH+VET,0.5,77.3,6.5,1.70,3.38,351,78.5,8.34,1.79,no
APT+BCH+VET,0.55,87.4,7.13,1.70,3.38,351,88.8,9.14,1.80,no
APT+BCH+VET,0.6,98.1,7.76,1.71,3.38,351,99.7,9.93,1.80,no
APT+BCH+VET,0.65,109.3,8.38,1.71,3.38,351,111.1,10.71,1.81,no
APT+BCH+VET,0.7,121.0,9.0,1.71,3.37,351,123.0,11.49,1.82,no
APT+BCH+VET,0.75,133.3,9.62,1.72,3.37,351,135.7,12.27,1.82,no
APT+BCH+WLD,0.45,77.4,8.22,1.81,3.8,335,59.9,5.84,1.70,no
APT+BCH+WLD,0.5,88.8,9.1,1.81,3.8,335,68.2,6.47,1.70,no
APT+BCH+WLD,0.55,100.8,9.96,1.82,3.8,335,76.9,7.1,1.70,no
APT+BCH+WLD,0.6,113.6,10.82,1.82,3.8,335,86.0,7.72,1.71,no
APT+BCH+WLD,0.65,127.0,11.68,1.82,3.8,335,95.6,8.34,1.71,no
APT+BCH+WLD,0.7,141.3,12.52,1.82,3.8,335,105.5,8.95,1.71,no
APT+BCH+WLD,0.75,156.3,13.36,1.83,3.8,335,115.9,9.56,1.71,no
APT+BCH+XRP,0.45,77.0,6.05,1.81,3.8,324,59.7,8.67,1.76,no
APT+BCH+XRP,0.5,88.3,6.7,1.81,3.8,324,68.0,9.59,1.76,no
APT+BCH+XRP,0.55,100.3,7.35,1.81,3.8,324,76.7,10.5,1.77,no
APT+BCH+XRP,0.6,113.0,8.0,1.81,3.8,324,85.8,11.4,1.77,no
APT+BCH+XRP,0.65,126.4,8.64,1.81,3.8,324,95.3,12.29,1.78,no
APT+BCH+XRP,0.7,140.6,9.28,1.81,3.8,324,105.3,13.18,1.78,no
APT+BCH+XRP,0.75,155.6,9.91,1.81,3.8,324,115.7,14.05,1.79,no
APT+BNB+BTC,0.45,55.6,7.46,1.50,2.9,341,36.5,12.27,1.44,no
APT+BNB+BTC,0.5,63.2,8.25,1.49,2.9,341,41.1,13.58,1.44,no
APT+BNB+BTC,0.55,71.1,9.04,1.49,2.9,341,45.8,14.89,1.44,no
APT+BNB+BTC,0.6,79.3,9.83,1.48,2.9,341,50.7,16.18,1.44,no
APT+BNB+BTC,0.65,87.9,10.61,1.48,2.9,341,55.7,17.47,1.44,no
APT+BNB+BTC,0.7,96.9,11.38,1.48,2.9,341,60.8,18.74,1.45,no
APT+BNB+BTC,0.75,106.4,12.15,1.47,2.9,341,66.0,20.0,1.45,no
APT+BNB+DOGE,0.45,79.4,8.19,1.68,3.46,356,50.0,6.04,1.59,no
APT+BNB+DOGE,0.5,91.0,9.06,1.68,3.46,356,56.7,6.7,1.59,no
APT+BNB+DOGE,0.55,103.3,9.93,1.67,3.46,356,63.7,7.36,1.59,no
APT+BNB+DOGE,0.6,116.4,10.79,1.67,3.46,356,70.9,8.01,1.59,no
APT+BNB+DOGE,0.65,130.2,11.64,1.67,3.46,356,78.3,8.66,1.59,no
APT+BNB+DOGE,0.7,144.8,12.48,1.66,3.46,356,86.0,9.31,1.59,no
APT+BNB+DOGE,0.75,160.2,13.32,1.66,3.46,356,94.0,9.95,1.59,no
