label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20f5,1000PEPE+BNB+BCH+ETH+VET,0.5,2,141.1,5.11,1.892,5.51,56.0,532,62.5,7.13,1.495
rr20f5,1000PEPE+BNB+BCH+ETH+VET,0.5,4,165.6,5.19,1.853,5.36,55.8,602,79.3,7.13,1.560
rr20f5,1000PEPE+BNB+BCH+DOGE+VET,0.5,4,168.6,6.18,1.810,5.14,55.4,617,76.8,7.67,1.534
rr20f5,1000PEPE+BNB+LTC+ETH+VET,0.5,2,151.1,6.76,1.865,5.64,56.4,550,56.0,7.4,1.465
rr20f5,1000PEPE+TON+BCH+LTC+ETH,0.5,2,150.2,4.76,1.921,5.84,56.4,525,76.3,7.5,1.625
rr20f5,1000PEPE+TON+BCH+LTC+VET,0.5,2,159.2,6.16,1.898,5.83,56.0,550,77.0,7.74,1.567
rr20f5,1000PEPE+TON+BCH+ETH+DOGE,0.5,2,149.3,5.14,1.994,5.72,56.9,497,69.6,6.25,1.595
rr20f5,1000PEPE+TON+BCH+ETH+DOGE,0.6,2,198.2,6.15,1.991,5.72,56.9,497,88.0,7.46,1.593
rr20f5,1000PEPE+TON+BCH+ETH+DOGE,0.5,3,158.6,6.51,1.874,5.26,55.7,557,79.7,6.82,1.631
rr20f5,1000PEPE+TON+BCH+ETH+DOGE,0.5,4,166.2,6.15,1.869,5.19,55.6,575,74.7,6.82,1.578
rr20f5,1000PEPE+TON+BCH+ETH+VET,0.5,2,153.1,4.51,1.976,5.8,56.2,527,76.1,7.17,1.587
rr20f5,1000PEPE+TON+BCH+ETH+VET,0.5,3,167.2,5.11,1.919,5.51,55.6,583,82.2,7.77,1.593
rr20f5,1000PEPE+TON+BCH+ETH+VET,0.5,4,168.9,6.13,1.880,5.34,55.3,599,81.6,7.77,1.579
rr20f5,1000PEPE+TON+BCH+DOGE+VET,0.5,2,149.7,5.04,1.891,5.68,55.6,532,72.2,6.13,1.559
rr20f5,1000PEPE+TON+BCH+DOGE+VET,0.6,2,198.7,6.03,1.885,5.68,55.6,532,91.5,7.32,1.554
