label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22t6,1000PEPE+TON+XRP,0.6,3,103.5,6.98,1.680,3.91,49.9,409,52.3,7.64,1.453
rr22t6,1000PEPE+WLD+XRP,0.5,2,68.3,6.87,1.635,3.63,48.4,384,42.9,7.58,1.478
rr22t6,ADA+APT+BCH,0.5,2,91.9,6.08,1.781,4.45,52.1,384,59.8,7.02,1.546
rr22t6,ADA+APT+BCH,0.5,3,100.3,5.87,1.790,4.53,52.4,403,57.9,7.62,1.516
rr22t6,ADA+APT+ENS,0.5,2,101.9,6.35,1.737,4.34,51.2,416,44.8,7.8,1.419
rr22t6,ADA+APT+ENS,0.5,3,108.0,6.49,1.696,4.19,50.9,446,44.4,7.76,1.397
rr22t6,ADA+APT+ETH,0.5,2,90.4,5.93,1.749,4.34,51.8,384,49.8,7.38,1.490
rr22t6,ADA+APT+LTC,0.5,2,96.5,5.01,1.745,4.58,51.6,411,47.7,7.06,1.460
rr22t6,ADA+APT+LTC,0.5,3,101.8,6.13,1.704,4.5,51.3,437,43.8,7.82,1.396
rr22t6,ADA+APT+TON,0.5,2,99.6,5.44,1.764,4.48,51.8,413,42.8,7.98,1.416
rr22t6,ADA+BCH+DOGE,0.5,2,80.9,6.6,1.710,4.05,51.2,379,52.0,6.22,1.512
rr22t6,ADA+BCH+DOGE,0.6,2,103.1,7.88,1.700,4.05,51.2,379,64.8,7.42,1.506
rr22t6,ADA+BCH+DOGE,0.5,3,90.7,7.34,1.729,4.09,51.6,399,54.9,5.96,1.510
rr22t6,ADA+BCH+ETH,0.5,2,80.8,7.91,1.730,4.16,51.9,368,60.3,6.53,1.607
rr22t6,ADA+BCH+LTC,0.5,2,76.8,7.01,1.647,4.17,50.6,387,52.1,6.86,1.502
rr22t6,ADA+BCH+LTC,0.5,3,86.1,5.5,1.664,4.22,51.0,410,58.9,6.82,1.534
rr22t6,ADA+BCH+SNX,0.5,2,80.7,7.43,1.716,4.17,51.1,372,78.2,6.98,1.659
rr22t6,ADA+BCH+TON,0.5,2,81.6,5.96,1.690,4.16,51.0,392,56.7,7.71,1.556
rr22t6,ADA+BCH+TON,0.5,3,96.4,5.96,1.756,4.41,52.2,408,58.4,7.7,1.551
rr22t6,ADA+BNB+DOGE,0.5,3,86.9,6.63,1.631,3.67,51.4,422,36.4,7.96,1.354
rr22t6,ADA+BNB+SNX,0.5,2,72.4,5.41,1.575,3.57,50.2,394,56.1,7.73,1.492
rr22t6,ADA+BNB+TON,0.5,3,92.2,6.54,1.660,4.13,52.0,431,39.4,7.84,1.391
rr22t6,ADA+DOGE+SNX,0.5,2,93.2,7.64,1.767,4.59,51.7,385,61.4,6.99,1.512
rr22t6,ADA+ENS+LTC,0.5,3,92.6,7.48,1.591,3.96,49.7,453,45.4,6.86,1.410
rr22t6,ADA+ETH+LTC,0.5,2,85.7,7.18,1.697,4.26,51.4,395,48.1,6.37,1.492
rr22t6,ADA+ETH+LTC,0.5,3,88.4,5.83,1.659,4.16,51.0,418,50.2,7.03,1.473
rr22t6,ADA+ETH+SNX,0.5,2,82.0,6.33,1.712,4.3,51.1,374,64.6,6.56,1.557
rr22t6,ADA+ETH+SNX,0.6,2,104.6,7.57,1.700,4.29,51.1,374,81.4,7.85,1.547
rr22t6,ADA+ETH+SNX,0.5,3,90.1,6.82,1.709,4.3,51.3,396,73.5,7.49,1.584
rr22t6,ADA+ETH+TON,0.5,2,86.3,5.03,1.710,4.16,51.4,397,49.5,7.4,1.501
rr22t6,ADA+ETH+TON,0.5,3,99.0,5.31,1.748,4.38,52.2,416,49.8,7.4,1.489
rr22t6,ADA+LTC+TON,0.5,2,79.5,7.58,1.601,4.0,49.8,422,44.0,7.15,1.441
rr22t6,ADA+LTC+TON,0.5,3,97.9,7.16,1.678,4.49,51.1,442,44.3,7.78,1.422
rr22t6,ADA+SNX+TON,0.5,2,84.1,5.57,1.656,4.03,50.2,404,65.9,6.78,1.541
rr22t6,ADA+SNX+TON,0.5,3,99.2,5.25,1.725,4.36,51.4,420,66.5,6.24,1.532
rr22t6,ADA+SNX+TON,0.6,3,127.9,6.28,1.712,4.36,51.4,420,83.9,7.47,1.520
rr22t6,ADA+SNX+WLD,0.5,2,71.1,6.01,1.589,3.91,48.5,390,65.8,7.54,1.553
rr22t6,ADA+TON+XRP,0.5,2,79.4,6.04,1.657,3.89,50.6,395,37.7,7.85,1.394
rr22t6,ADA+VET+WLD,0.5,2,76.0,6.96,1.634,3.75,48.8,416,50.5,7.88,1.492
rr22t6,APT+BCH+BNB,0.5,2,102.9,7.49,1.866,4.81,54.4,395,41.7,7.3,1.417
rr22t6,APT+BCH+BNB,0.5,3,110.5,7.49,1.863,4.86,54.6,410,43.6,7.3,1.425
rr22t6,APT+BCH+DOGE,0.5,2,119.6,5.22,1.982,5.02,54.6,399,44.4,7.8,1.443
rr22t6,APT+BCH+DOGE,0.5,3,122.1,5.22,1.967,4.92,54.4,410,44.8,7.8,1.430
rr22t6,APT+BCH+ENS,0.5,2,123.0,7.34,1.919,5.0,53.9,416,49.2,7.44,1.480
rr22t6,APT+BCH+ENS,0.5,3,122.6,7.34,1.869,4.83,53.3,430,49.2,7.44,1.458
rr22t6,APT+BCH+ETH,0.5,2,116.2,4.06,2.039,5.44,55.6,378,49.1,7.14,1.498
rr22t6,APT+BCH+ETH,0.5,3,117.9,4.06,1.981,5.21,54.9,395,54.1,7.14,1.524
rr22t6,APT+BCH+SNX,0.5,2,102.5,5.71,1.890,4.75,53.1,384,70.2,6.12,1.582
rr22t6,APT+BCH+SNX,0.6,2,132.5,6.82,1.882,4.75,53.1,384,88.8,7.31,1.572
rr22t6,APT+BCH+SNX,0.5,3,117.6,5.71,1.953,5.04,54.1,399,71.4,6.12,1.568
rr22t6,APT+BCH+SNX,0.6,3,153.5,6.82,1.943,5.04,54.1,399,90.3,7.31,1.562
rr22t6,APT+BCH+TON,0.5,2,116.2,6.13,1.940,5.12,54.3,403,48.1,6.98,1.488
rr22t6,APT+BCH+TON,0.5,3,128.7,5.26,1.988,5.24,54.9,419,48.0,7.49,1.469
rr22t6,APT+BCH+WLD,0.5,2,99.6,6.77,1.846,4.71,52.1,399,49.1,7.0,1.488
rr22t6,APT+BCH+WLD,0.5,3,106.2,6.77,1.852,4.74,52.4,410,49.5,7.0,1.474
rr22t6,APT+BCH+XRP,0.5,2,98.5,6.71,1.876,4.87,53.4,380,44.3,6.78,1.462
rr22t6,APT+BNB+SNX,0.5,2,98.8,5.31,1.776,4.31,53.0,404,46.0,7.14,1.401
rr22t6,APT+BNB+WLD,0.5,2,93.2,4.81,1.732,4.23,52.1,411,32.5,7.63,1.343
rr22t6,APT+DOGE+HBAR,0.5,2,106.4,5.46,1.813,4.75,52.3,409,39.5,7.98,1.354
rr22t6,APT+DOGE+XRP,0.5,2,105.7,6.13,1.863,4.71,52.9,397,29.6,7.33,1.315
rr22t6,APT+ENS+WLD,0.5,2,106.0,6.73,1.773,4.45,51.0,429,35.6,7.3,1.367
rr22t6,APT+ETH+SNX,0.5,3,121.3,6.63,1.939,5.11,54.0,407,61.9,7.31,1.512
rr22t6,APT+ETH+VET,0.5,2,114.2,5.14,1.920,4.99,53.1,420,44.4,7.81,1.458
rr22t6,APT+ETH+VET,0.5,3,130.7,5.55,1.959,5.14,53.7,445,42.8,7.93,1.409
rr22t6,APT+ETH+WLD,0.5,2,101.9,5.77,1.847,4.84,52.4,399,40.9,7.38,1.440
rr22t6,APT+ETH+XRP,0.5,2,94.6,5.75,1.816,4.47,52.5,385,35.4,7.53,1.384
rr22t6,APT+SNX+TON,0.5,2,120.2,7.04,1.924,5.14,53.6,414,56.5,6.94,1.482
rr22t6,APT+SNX+TON,0.5,3,131.7,7.04,1.944,5.24,54.1,431,55.4,6.94,1.462
rr22t6,APT+SNX+WLD,0.5,2,99.2,6.2,1.824,4.68,51.4,401,49.6,7.92,1.430
rr22t6,APT+SNX+WLD,0.5,3,108.8,6.2,1.814,4.67,51.7,422,57.1,7.06,1.467
rr22t6,APT+WLD+XRP,0.5,2,95.1,5.73,1.798,4.47,51.5,402,33.3,7.53,1.361
rr22t6,APT+WLD+XRP,0.5,3,91.8,6.24,1.724,4.22,50.5,416,31.4,7.64,1.321
rr22t6,BCH+BNB+DOGE,0.5,2,90.7,6.7,1.773,4.25,53.5,391,37.3,7.96,1.394
rr22t6,BCH+BNB+DOGE,0.5,3,100.3,6.7,1.801,4.33,53.9,406,40.9,7.96,1.415
rr22t6,BCH+BTC+DOGE,0.5,2,75.2,7.93,1.641,3.7,52.2,383,27.4,7.6,1.292
rr22t6,BCH+DOGE+ETH,0.5,2,104.5,4.98,1.938,4.72,54.7,375,45.4,6.65,1.485
rr22t6,BCH+DOGE+ETH,0.6,2,135.2,5.96,1.927,4.72,54.7,375,56.3,7.94,1.480
rr22t6,BCH+DOGE+ETH,0.5,3,107.4,5.63,1.909,4.59,54.2,391,51.2,7.77,1.519
rr22t6,BCH+DOGE+HBAR,0.5,2,90.2,7.07,1.759,4.26,51.9,389,51.7,6.24,1.468
rr22t6,BCH+DOGE+HBAR,0.5,3,92.0,6.56,1.746,4.25,51.6,403,50.4,7.52,1.440
rr22t6,BCH+DOGE+SNX,0.5,2,109.6,6.93,1.940,5.05,54.0,387,63.6,6.05,1.553
rr22t6,BCH+DOGE+SNX,0.5,3,107.5,7.44,1.891,4.94,53.4,395,68.2,6.63,1.564
rr22t6,BCH+DOGE+TON,0.5,2,113.5,4.72,1.921,4.97,54.3,403,46.2,5.78,1.488
rr22t6,BCH+DOGE+TON,0.6,2,147.8,5.63,1.914,4.97,54.3,403,57.4,6.91,1.480
