label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22f,APT+TON+BCH+DOGE,0.5,3,157.2,5.25,2.037,5.44,55.6,464,66.7,7.6,1.597
rr22f,APT+TON+BCH+DOGE,0.5,4,162.3,5.25,2.059,5.4,55.7,470,67.1,7.6,1.597
rr22f,APT+TON+ETH+DOGE,0.5,2,127.6,4.52,2.041,5.15,54.9,417,57.4,7.57,1.584
rr22f,APT+TON+ETH+VET,0.5,2,125.3,5.27,1.941,5.07,53.6,448,63.1,7.88,1.613
rr22f,APT+BCH+ETH+DOGE,0.5,2,117.8,4.38,1.962,5.01,54.5,407,64.0,7.83,1.643
rr22f,APT+BCH+ETH+DOGE,0.5,3,139.7,4.88,2.005,5.04,55.1,443,69.9,7.83,1.648
rr22f,APT+BCH+ETH+DOGE,0.5,4,140.0,4.88,1.996,4.99,54.9,448,68.8,7.83,1.631
rr22f,APT+BCH+ETH+VET,0.5,2,131.0,4.83,2.007,5.35,54.6,438,65.9,7.8,1.619
rr22f,APT+BCH+ETH+VET,0.5,3,140.8,5.07,1.984,5.2,54.3,468,75.6,7.93,1.659
rr22f,APT+BCH+ETH+VET,0.5,4,143.1,5.07,1.989,5.25,54.4,471,71.6,7.93,1.614
rr22f,APT+BCH+DOGE+VET,0.5,2,132.9,6.78,1.973,5.23,54.3,446,67.5,7.94,1.621
rr22f,APT+BCH+DOGE+VET,0.5,3,147.0,7.38,1.956,5.12,54.0,483,73.2,7.34,1.617
rr22f,APT+BCH+DOGE+VET,0.5,4,152.0,7.38,1.971,5.15,54.2,489,69.8,7.52,1.586
rr22f,APT+ETH+DOGE+VET,0.5,2,112.2,5.88,1.906,4.98,52.8,426,59.0,7.79,1.584
rr22f,SNX+BNB+TON+BCH,0.5,2,132.3,6.08,1.986,5.28,55.8,439,66.5,7.95,1.566
rr22f,SNX+BNB+TON+LTC,0.5,3,161.4,5.73,1.976,5.54,56.0,491,56.4,7.48,1.441
rr22f,SNX+BNB+TON+LTC,0.5,4,174.7,5.73,2.027,5.58,56.5,497,57.9,7.48,1.450
rr22f,SNX+BNB+TON+ETH,0.5,2,124.7,6.35,1.960,5.13,55.1,439,57.3,6.42,1.516
rr22f,SNX+BNB+TON+ETH,0.6,2,163.3,7.57,1.967,5.13,55.1,439,71.8,7.67,1.509
rr22f,SNX+BNB+TON+ETH,0.5,3,142.9,6.35,1.974,5.17,55.5,463,57.7,7.63,1.492
rr22f,SNX+BNB+TON+DOGE,0.5,2,138.3,6.17,1.993,5.23,55.5,452,55.5,6.31,1.480
rr22f,SNX+BNB+TON+DOGE,0.6,2,182.4,7.37,1.994,5.23,55.5,452,69.4,7.54,1.474
