label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20,1000PEPE+APT+DOGE+ENS,0.5,3,135.7,6.52,1.840,4.79,55.0,495,59.1,7.83,1.532
rr20,1000PEPE+APT+DOGE+ETH,0.5,2,89.5,6.88,1.779,4.32,53.9,410,63.0,6.89,1.671
rr20,1000PEPE+APT+DOGE+ETH,0.5,3,115.4,7.58,1.867,4.54,54.8,456,60.8,6.89,1.598
rr20,1000PEPE+APT+DOGE+ETH,0.5,4,115.8,7.58,1.841,4.37,54.5,470,58.8,7.94,1.578
rr20,1000PEPE+APT+DOGE+HBAR,0.5,2,80.5,7.75,1.629,3.95,51.9,424,61.5,7.74,1.538
rr20,1000PEPE+APT+DOGE+SNX,0.5,2,106.5,7.5,1.854,4.64,54.7,424,74.5,6.56,1.633
rr20,1000PEPE+APT+DOGE+TON,0.5,2,121.7,6.19,1.939,5.15,56.0,439,56.6,7.43,1.577
rr20,1000PEPE+APT+DOGE+XRP,0.5,2,91.6,6.52,1.745,4.28,53.5,426,53.5,6.55,1.564
rr20,1000PEPE+APT+DOGE+XRP,0.6,2,117.5,7.78,1.735,4.28,53.5,426,66.8,7.82,1.564
rr20,1000PEPE+APT+DOGE+XRP,0.5,3,100.7,7.14,1.718,4.12,53.1,465,56.9,6.17,1.559
rr20,1000PEPE+APT+DOGE+XRP,0.5,4,99.6,7.5,1.699,3.97,52.7,474,56.6,6.6,1.552
rr20,1000PEPE+APT+ENS+ETH,0.5,2,102.7,5.18,1.794,4.57,53.9,436,65.6,7.04,1.645
rr20,1000PEPE+APT+ENS+LTC,0.5,2,137.4,5.09,1.896,5.38,56.0,471,62.7,7.38,1.579
rr20,1000PEPE+APT+ENS+TON,0.5,2,132.3,4.84,1.896,5.3,55.7,467,59.0,7.57,1.551
rr20,1000PEPE+APT+ETH+HBAR,0.5,2,75.3,7.04,1.631,3.91,51.6,415,60.8,7.47,1.552
rr20,1000PEPE+APT+ETH+LTC,0.5,2,109.5,5.23,1.873,5.14,55.4,433,62.5,7.21,1.634
rr20,1000PEPE+APT+ETH+LTC,0.5,3,124.7,5.74,1.903,5.11,55.5,470,65.1,7.45,1.599
rr20,1000PEPE+APT+ETH+SNX,0.5,2,95.8,7.59,1.832,4.56,54.0,413,78.5,6.31,1.687
rr20,1000PEPE+APT+ETH+SNX,0.5,3,109.3,7.59,1.851,4.54,54.2,452,79.5,6.81,1.660
rr20,1000PEPE+APT+ETH+SNX,0.5,4,113.0,7.59,1.860,4.53,54.4,458,78.9,7.4,1.641
rr20,1000PEPE+APT+ETH+TON,0.5,2,114.3,5.17,1.932,5.0,55.7,433,62.7,6.2,1.653
rr20,1000PEPE+APT+ETH+TON,0.6,2,148.8,6.17,1.932,5.0,55.7,433,78.8,7.4,1.650
rr20,1000PEPE+APT+ETH+TON,0.5,3,128.4,5.68,1.959,4.95,55.9,465,57.6,7.75,1.561
rr20,1000PEPE+APT+ETH+TON,0.5,4,130.6,5.68,1.946,4.87,55.8,475,56.8,7.75,1.543
rr20,1000PEPE+APT+ETH+VET,0.5,3,115.6,7.57,1.857,4.57,54.1,482,64.6,7.53,1.586
rr20,1000PEPE+APT+ETH+VET,0.5,4,117.9,7.57,1.842,4.53,54.0,494,63.9,7.36,1.568
rr20,1000PEPE+APT+ETH+WLD,0.5,2,98.3,6.84,1.818,4.57,53.7,428,55.5,7.35,1.583
rr20,1000PEPE+APT+ETH+WLD,0.5,3,112.7,6.84,1.845,4.57,54.1,464,55.5,7.87,1.531
rr20,1000PEPE+APT+ETH+WLD,0.5,4,110.1,6.84,1.806,4.43,53.6,472,54.0,7.87,1.507
rr20,1000PEPE+APT+ETH+XRP,0.5,2,85.9,5.22,1.767,4.14,53.4,412,57.0,7.84,1.613
rr20,1000PEPE+APT+LTC+SNX,0.5,2,115.7,5.9,1.904,5.19,55.2,438,77.3,7.03,1.638
rr20,1000PEPE+APT+LTC+TON,0.5,3,147.6,4.49,1.966,5.6,56.6,493,61.6,7.75,1.550
rr20,1000PEPE+APT+LTC+TON,0.5,4,147.7,5.01,1.943,5.53,56.3,503,59.9,7.75,1.526
rr20,1000PEPE+APT+LTC+VET,0.5,2,120.8,5.36,1.885,5.16,55.1,466,65.7,7.36,1.611
rr20,1000PEPE+APT+LTC+XRP,0.5,2,106.2,4.75,1.824,4.98,54.8,440,59.0,7.42,1.598
